Id	  DSET	  HHMMSS	    MSEC	 CHAN	   A	 CNTS	    R	    D	 LUCY	  DT1X	     E
  	      	[hhmmss]	[ms.µs ]	     	[dB]	     	 [µs]	 [µs]	 [cm]	  [µs]	  [eu]
La	Label  1: 10:29 Resume
Dt	16 Октябрь 2020 г., Host Time: 10:29:24
Ht	 79740	10:51:06	854,3469	   12	55,0	    6	   28,0	   55,4	      	1272,2	254E00
Ht	 79742	10:51:06	854,8094	   20	44,9	    6	   21,2	   62,0	      	1734,7	430E-1
Ht	 79743	10:51:06	854,8635	   10	52,4	    6	   37,6	   63,4	      	1788,8	175E00
Ev	 79751	10:51:06	858,6044	    5	41,9	    3	   48,0	   48,8	      	   0,0	413E-1
Ev	 79766	10:51:07	104,0509	   10	46,0	   11	  126,8	  257,0	      	   0,0	117E00
Ht	 79767	10:51:07	104,0902	    1	54,7	   23	   34,8	  252,6	      	  39,3	367E00
Ht	 79768	10:51:07	104,8022	   20	50,5	    3	    5,0	   32,2	      	 751,3	956E-1
Ht	 79771	10:51:07	105,3303	    5	47,5	    3	   10,6	   38,2	      	1279,4	504E-1
Ht	 79772	10:51:07	105,8242	   14	43,4	    3	    8,8	  163,0	      	1773,3	492E-1
Ev	 79782	10:51:07	126,6539	    3	46,4	    4	   10,0	   21,6	      	   0,0	354E-1
Ev	 79827	10:51:08	198,3018	    7	59,9	    9	    6,0	   44,2	      	   0,0	596E00
Ev	 79835	10:51:08	423,3927	   11	44,9	    3	    6,0	   24,0	      	   0,0	273E-1
LE	 79860	10:51:08	604,0417	    7	56,5	   30	   53,4	  597,8	286,00	   0,0	458E00
Ht	 79861	10:51:08	604,4654	    3	43,0	    8	  156,2	  180,6	      	 423,7	902E-1
Ht	 79862	10:51:08	605,4266	    9	50,9	    4	    9,0	   32,0	      	1384,9	860E-1
Ht	 79863	10:51:08	605,5443	    2	45,6	    4	    6,4	  156,6	      	1502,6	778E-1
Ht	 79864	10:51:08	605,5911	   10	53,5	   35	   35,0	  422,8	      	1549,4	473E00
Ev	 79901	10:51:09	 29,0307	    7	46,0	    3	   13,8	   18,2	      	   0,0	349E-1
LE	 79912	10:51:09	283,1811	    7	58,8	   57	   92,8	  774,2	 55,07	   0,0	970E00
Ht	 79913	10:51:09	283,2499	    8	56,5	   23	   12,6	  275,6	      	  68,8	406E00
Ht	 79914	10:51:09	283,3094	    4	46,4	   14	   82,2	  390,0	      	 128,3	147E00
Ht	 79916	10:51:09	283,5340	    3	43,7	   10	  223,0	  591,8	      	 352,9	141E00
Ht	 79919	10:51:09	283,7339	    5	44,1	    4	   10,0	  143,6	      	 552,8	823E-1
Ev	 79956	10:51:09	297,8682	   20	44,1	    3	    6,8	   16,2	      	   0,0	319E-1
Ev	 79962	10:51:09	302,0768	    1	46,8	    9	   18,0	   50,2	      	   0,0	777E-1
Ev	 80008	10:51:09	840,5409	    1	41,5	    4	   17,4	   17,8	      	   0,0	382E-1
Ev	 80012	10:51:10	 51,6160	    7	50,1	   13	   51,0	  135,6	      	   0,0	116E00
Ev	 80018	10:51:10	 53,7153	   11	45,2	    4	    6,8	   25,4	      	   0,0	371E-1
Ev	 80038	10:51:10	463,6295	    7	47,5	    3	    6,8	   12,8	      	   0,0	308E-1
Ev	 80048	10:51:10	536,2685	    7	43,4	    3	   14,6	   18,4	      	   0,0	239E-1
Ev	 80051	10:51:10	538,3148	   11	47,1	    3	    8,4	   27,4	      	   0,0	441E-1
Ev	 80053	10:51:10	565,7332	    2	43,7	    4	    8,8	   35,0	      	   0,0	337E-1
Ev	 80067	10:51:10	753,6350	   23	47,1	    3	   13,0	  146,2	      	   0,0	500E-1
Ev	 80072	10:51:10	758,7688	    5	49,0	   11	  528,0	  618,6	      	   0,0	171E00
Ev	 80093	10:51:10	820,6815	    1	41,1	    4	   25,2	   41,6	      	   0,0	335E-1
Ht	 80094	10:51:10	821,1295	   11	43,4	    3	   25,4	   37,0	      	 448,0	247E-1
Ev	 80107	10:51:11	 74,0443	    7	42,6	    3	   30,0	  141,6	      	   0,0	505E-1
Ht	 80108	10:51:11	 75,5798	    1	42,6	    5	   58,0	  210,0	      	1535,5	681E-1
Ev	 80134	10:51:11	606,6268	    5	50,9	   11	   39,4	   71,2	      	   0,0	182E00
Ht	 80136	10:51:11	608,1432	    3	50,1	   50	   48,2	  930,0	      	1516,4	519E00
Ev	 80161	10:51:11	648,3029	    6	47,9	    3	    5,0	   20,2	      	   0,0	352E-1
Ev	 80205	10:51:12	 24,7133	   11	46,8	    4	    6,8	   36,8	      	   0,0	412E-1
Ev	 80207	10:51:12	 51,2306	    7	61,1	   46	   53,6	  611,0	      	   0,0	109E01
Ht	 80208	10:51:12	 51,3863	    4	43,7	    3	   58,8	  145,4	      	 155,7	592E-1
Ht	 80210	10:51:12	 51,7443	    3	47,1	   15	   66,0	   93,4	      	 513,7	161E00
Ht	 80214	10:51:12	 52,6151	    9	53,5	    6	    9,2	  188,2	      	1384,5	154E00
Ht	 80215	10:51:12	 52,7262	    2	49,0	    8	   12,4	  219,4	      	1495,6	145E00
Ht	 80216	10:51:12	 52,7762	   10	56,2	   42	   50,2	  562,0	      	1545,6	941E00
Ht	 80217	10:51:12	 52,8947	    1	52,0	   39	   40,2	  589,0	      	1664,1	394E00
Ev	 80257	10:51:12	235,7060	    7	56,2	   10	   33,2	   65,4	      	   0,0	275E00
Ht	 80260	10:51:12	237,2913	    2	46,0	    5	    5,4	   42,6	      	1585,3	490E-1
Ev	 80267	10:51:12	249,0491	   15	43,0	    3	   13,8	   17,4	      	   0,0	184E-1
Ev	 80278	10:51:12	385,6582	    5	55,4	    9	    8,0	  260,6	      	   0,0	274E00
Ev	 80294	10:51:12	515,6706	    7	50,5	   17	   63,0	  330,8	      	   0,0	150E00
Ht	 80295	10:51:12	517,0530	    9	47,5	    3	    5,2	   16,6	      	1382,4	392E-1
Ht	 80297	10:51:12	517,2432	   10	48,3	   13	    5,8	  375,2	      	1572,6	149E00
Ht	 80298	10:51:12	517,3630	    1	45,6	    5	   47,4	   50,8	      	1692,4	638E-1
Ev	 80319	10:51:12	616,1691	   10	42,6	    3	   12,6	   19,0	      	   0,0	305E-1
Ht	 80321	10:51:12	616,2489	    1	48,3	    5	   17,8	   43,8	      	  79,8	713E-1
Ev	 80333	10:51:12	841,8806	    7	47,9	    4	   28,8	   77,4	      	   0,0	644E-1
Ev	 80337	10:51:12	843,9561	   11	44,1	    5	    7,8	   37,0	      	   0,0	305E-1
Ev	 80349	10:51:13	 18,1909	    7	47,9	    3	   11,0	  269,6	      	   0,0	512E-1
Ev	 80353	10:51:13	 20,2402	   11	49,0	    5	    5,8	   42,4	      	   0,0	738E-1
Ht	 80354	10:51:13	 21,6069	   14	42,2	    4	    6,4	   18,6	      	1366,7	247E-1
Ev	 80365	10:51:13	 94,2865	   11	44,1	    3	    5,8	   24,4	      	   0,0	232E-1
Ev	 80368	10:51:13	109,1266	    1	46,8	   13	    6,0	  249,4	      	   0,0	101E00
Ev	 80371	10:51:13	115,2280	    7	55,0	   27	   50,2	  334,4	      	   0,0	335E00
Ht	 80372	10:51:13	116,6131	    9	48,3	    3	    8,0	   19,4	      	1385,1	404E-1
Ht	 80373	10:51:13	116,7293	    2	43,4	    5	   10,2	  182,8	      	1501,3	536E-1
Ht	 80374	10:51:13	116,7743	   10	53,9	   25	   33,6	  169,2	      	1546,3	365E00
Ht	 80375	10:51:13	116,9078	    1	44,5	    4	   20,4	   50,6	      	1679,8	675E-1
Ev	 80391	10:51:13	136,7386	    1	42,6	    6	    5,8	   37,8	      	   0,0	390E-1
Ev	 80428	10:51:13	811,3530	    1	42,2	    3	    6,2	   12,2	      	   0,0	230E-1
Ev	 80440	10:51:13	895,0975	    4	52,0	    9	   79,8	  310,6	      	   0,0	174E00
Ht	 80441	10:51:13	895,0998	    7	55,4	   45	   75,8	  650,2	      	   2,3	833E00
Ht	 80446	10:51:13	896,4806	    2	55,8	    8	   13,6	   54,6	      	1383,1	266E00
Ht	 80447	10:51:13	896,4874	    9	52,8	    6	   10,2	   49,8	      	1389,9	150E00
Ht	 80448	10:51:13	896,6287	   10	60,3	   29	   27,0	  407,6	      	1531,2	122E01
Ht	 80449	10:51:13	896,6423	    1	49,0	   36	   43,2	  510,4	      	1544,8	410E00
Ev	 80473	10:51:13	915,6871	    5	44,1	    9	  232,4	  578,2	      	   0,0	135E00
Ev	 80481	10:51:13	946,9679	   20	44,9	   10	   54,6	   82,2	      	   0,0	725E-1
Ht	 80482	10:51:13	947,1102	   21	46,8	    4	   31,2	   45,8	      	 142,3	685E-1
Ht	 80483	10:51:13	948,8554	   14	42,6	    5	    9,4	   31,4	      	1887,5	401E-1
Ev	 80485	10:51:13	954,2107	   17	49,0	    5	   33,0	  257,4	      	   0,0	752E-1
Ht	 80487	10:51:13	955,7618	   20	46,4	   13	   53,0	   94,4	      	1551,1	113E00
Ht	 80488	10:51:13	955,8710	   21	48,3	   11	   68,0	   88,6	      	1660,3	123E00
Ev	 80499	10:51:14	 46,4290	    7	46,8	    7	   44,4	  312,0	      	   0,0	759E-1
Ht	 80501	10:51:14	 47,9833	   10	45,2	    4	    8,6	   75,0	      	1554,3	763E-1
Ev	 80508	10:51:14	 70,3558	    8	52,8	   23	   51,0	  157,4	      	   0,0	412E00
Ht	 80509	10:51:14	 70,7313	    7	44,9	    9	   18,6	  492,4	      	 375,5	128E00
Ht	 80514	10:51:14	 71,8499	    6	59,9	   19	   13,6	 1126,0	      	1494,1	828E00
Ht	 80515	10:51:14	 71,8827	   10	58,8	   18	   10,4	  796,6	      	1526,9	591E00
Ht	 80516	10:51:14	 71,9489	    1	58,0	   19	   32,4	  597,2	      	1593,1	115E01
Ev	 80534	10:51:14	 84,5450	    2	46,8	    5	   41,4	   73,8	      	   0,0	696E-1
Ht	 80535	10:51:14	 85,7916	    7	54,7	    6	    9,2	   41,2	      	1246,6	173E00
Ht	 80537	10:51:14	 85,9436	    6	44,9	   10	   34,8	  134,8	      	1398,6	116E00
Ht	 80538	10:51:14	 86,0583	    5	50,9	   13	   11,0	  267,8	      	1513,3	146E00
Ht	 80539	10:51:14	 86,2545	   15	47,1	    6	   26,0	   57,4	      	1709,5	101E00
Ev	 80597	10:51:14	228,9990	    7	49,4	   10	   39,0	  297,8	      	   0,0	119E00
Ht	 80598	10:51:14	230,3588	    9	46,0	    3	    7,6	   16,6	      	1359,8	322E-1
Ht	 80600	10:51:14	230,5597	   10	48,3	    5	    9,0	  281,4	      	1560,7	783E-1
Ht	 80601	10:51:14	230,6685	    1	45,6	    9	   39,0	   61,0	      	1669,5	776E-1
Ev	 80625	10:51:14	337,1033	   11	50,1	    5	   12,4	   42,0	      	   0,0	770E-1
Ev	 80635	10:51:14	370,2844	    5	48,6	   28	    9,6	  247,6	      	   0,0	245E00
Ev	 80642	10:51:14	417,5895	    7	47,1	   42	  282,4	  681,8	      	   0,0	440E00
Ht	 80643	10:51:14	418,1897	    3	45,2	   12	   78,8	  175,2	      	 600,2	112E00
Ht	 80645	10:51:14	419,1145	    1	47,9	   37	   73,2	  942,8	      	1525,0	387E00
Ht	 80646	10:51:14	419,1240	   10	46,8	   31	  335,8	  576,4	      	1534,5	303E00
Ev	 80656	10:51:14	488,1985	   11	46,0	    3	    6,4	   24,8	      	   0,0	338E-1
Ev	 80665	10:51:14	620,3592	    7	50,1	    7	    6,2	   63,8	      	   0,0	862E-1
Ev	 80669	10:51:14	622,4097	   11	47,9	    6	    6,0	   47,8	      	   0,0	666E-1
Ev	 80678	10:51:14	690,9806	   16	43,4	    3	  118,2	  118,8	      	   0,0	448E-1
Ht	 80683	10:51:14	692,7084	   12	42,6	    3	   12,2	   27,4	      	1727,8	271E-1
Ev	 80694	10:51:14	802,9523	    2	64,4	   58	   50,8	 1065,6	      	   0,0	298E01
Ht	 80695	10:51:14	803,0589	    1	54,3	   36	   99,6	  557,0	      	 106,6	480E00
Ht	 80698	10:51:14	803,2574	   10	47,5	    7	   10,8	  166,6	      	 305,1	123E00
Ht	 80699	10:51:14	803,2726	    9	44,1	    8	   72,2	  123,2	      	 320,3	697E-1
Ht	 80700	10:51:14	803,4182	    5	66,7	   47	  938,0	 1648,0	      	 465,9	329E01
Ht	 80701	10:51:14	803,4776	    6	41,9	    3	    5,0	   19,6	      	 525,3	397E-1
Ht	 80702	10:51:14	803,4950	    3	45,2	    9	   18,2	  355,6	      	 542,7	128E00
Ht	 80703	10:51:14	804,5075	    4	58,8	   60	  286,6	  592,0	      	1555,2	140E01
Ht	 80704	10:51:14	804,6859	    7	62,2	   57	   78,4	  657,0	      	1733,6	248E01
Ev	 80730	10:51:14	815,1070	   20	49,4	    7	   33,0	   43,0	      	   0,0	120E00
Ht	 80735	10:51:14	816,3950	   17	42,6	    4	   12,2	  183,0	      	1288,0	612E-1
Ht	 80737	10:51:14	816,6592	   18	44,5	    7	   15,4	   54,4	      	1552,2	557E-1
Ev	 80738	10:51:14	819,5085	    6	41,9	    7	   65,0	  115,6	      	   0,0	715E-1
Ht	 80739	10:51:14	819,9770	   22	42,6	    3	    9,0	   32,2	      	 468,5	323E-1
Ht	 80741	10:51:14	821,0270	   23	45,6	   11	   45,8	   79,2	      	1518,5	974E-1
Ev	 80775	10:51:14	979,2827	    7	54,7	   15	   46,0	  318,8	      	   0,0	263E00
Ht	 80776	10:51:14	980,6624	    9	46,4	    3	    5,0	   16,2	      	1379,7	278E-1
Ht	 80778	10:51:14	980,8492	   10	49,4	   11	    8,8	  107,8	      	1566,5	140E00
Ev	 80790	10:51:15	 74,7449	    5	46,0	   12	   15,2	  149,0	      	   0,0	110E00
Ht	 80791	10:51:15	 74,9477	   15	43,4	    4	   21,4	   28,2	      	 202,8	424E-1
LE	 80795	10:51:15	 95,3313	   10	47,5	    8	    8,4	  317,6	 88,51	   0,0	122E00
Ht	 80796	10:51:15	 95,4509	    1	43,0	    3	    8,8	  274,4	      	 119,6	817E-1
Ht	 80797	10:51:15	 95,8496	   11	50,9	    8	   12,8	   57,6	      	 518,3	107E00
Ht	 80798	10:51:15	 97,2240	   14	42,6	    3	    6,2	   15,4	      	1892,7	369E-1
LE	 80854	10:51:15	469,8465	    7	58,4	   29	   54,4	  388,6	300,49	   0,0	596E00
Ht	 80856	10:51:15	470,3916	    3	42,6	    6	   30,2	   33,2	      	 545,1	439E-1
Ht	 80858	10:51:15	471,2317	    9	52,0	    3	    9,0	   20,6	      	1385,2	913E-1
Ht	 80859	10:51:15	471,3486	    2	46,4	    5	   11,0	  160,8	      	1502,1	697E-1
Ht	 80860	10:51:15	471,3973	   10	54,7	   24	   35,0	  538,6	      	1550,8	461E00
Ev	 80886	10:51:15	565,6596	   11	47,9	    3	    6,0	   27,6	      	   0,0	434E-1
Ev	 80888	10:51:15	587,3983	    7	55,4	   18	   45,4	  328,4	      	   0,0	293E00
Ht	 80889	10:51:15	587,9273	    3	42,2	    4	   42,0	   42,6	      	 529,0	387E-1
Ht	 80890	10:51:15	588,7759	    9	47,5	    3	    8,0	   19,2	      	1377,6	330E-1
Ht	 80892	10:51:15	588,9466	   10	51,6	   19	   27,0	  140,2	      	1548,3	210E00
Ev	 80914	10:51:15	691,9543	   14	42,2	    3	   10,2	   14,0	      	   0,0	162E-1
Ev	 80917	10:51:15	713,8308	    1	43,4	    4	   10,8	   34,6	      	   0,0	296E-1
Ev	 80919	10:51:15	791,5750	    1	41,1	    3	    5,8	   17,8	      	   0,0	222E-1
Ev	 80933	10:51:15	989,0012	    1	44,5	    5	   17,2	   32,2	      	   0,0	490E-1
LE	 80937	10:51:16	 13,5181	    7	64,1	   57	   59,4	  860,8	  0,00	   0,0	221E01
Ht	 80938	10:51:16	 13,6626	    4	47,5	    9	   78,6	  414,2	      	 144,5	123E00
Ht	 80941	10:51:16	 13,8928	    3	43,0	    5	   32,0	  318,6	      	 374,7	106E00
Ht	 80945	10:51:16	 14,9099	    9	56,2	    8	    9,6	  204,8	      	1391,8	242E00
Ht	 80946	10:51:16	 15,0189	    2	50,5	   13	   17,4	  279,4	      	1500,8	254E00
Ev	 80968	10:51:16	 23,4070	   20	41,9	    7	   49,0	   54,8	      	   0,0	718E-1
Ev	 80987	10:51:16	108,5203	    7	45,6	    7	    5,6	   59,6	      	   0,0	514E-1
Ht	 80990	10:51:16	110,0085	   10	47,5	    6	    7,4	   69,8	      	1488,2	737E-1
Ev	 81005	10:51:16	159,8266	    1	46,4	    9	    6,4	  156,6	      	   0,0	807E-1
Ev	 81014	10:51:16	204,2574	    5	44,1	   13	  106,0	  311,6	      	   0,0	142E00
Ev	 81025	10:51:16	306,1682	    7	46,4	    9	   12,0	  176,6	      	   0,0	779E-1
Ht	 81027	10:51:16	307,7441	    1	44,9	   12	   28,4	   78,2	      	1575,9	892E-1
LE	 81033	10:51:16	344,5866	    7	49,0	   20	  141,0	  297,2	377,33	   0,0	209E00
Ht	 81034	10:51:16	344,6203	    8	49,8	    7	   11,6	   52,4	      	  33,7	107E00
Ht	 81039	10:51:16	346,1103	   10	50,1	   29	  150,8	  389,0	      	1523,7	365E00
Ht	 81040	10:51:16	346,1637	    1	56,9	   35	   35,0	  423,0	      	1577,1	114E01
Ev	 81053	10:51:16	350,9827	   12	42,2	    7	   20,8	   65,8	      	   0,0	838E-1
Ev	 81056	10:51:16	353,3033	   14	43,4	    4	   16,8	   39,8	      	   0,0	327E-1
Ev	 81061	10:51:16	380,9962	    7	57,3	   18	   47,0	  326,6	      	   0,0	407E00
Ht	 81063	10:51:16	382,3750	    9	48,6	    4	    8,2	   28,8	      	1378,8	476E-1
Ht	 81065	10:51:16	382,5440	   10	53,2	   11	   26,6	   88,2	      	1547,8	212E00
Ht	 81066	10:51:16	382,6725	    1	46,4	    6	   45,8	   71,2	      	1676,3	873E-1
Ev	 81082	10:51:16	417,7222	    7	52,0	   20	   47,2	  316,8	      	   0,0	248E00
Ht	 81084	10:51:16	419,0940	    9	46,0	    3	    8,6	   19,2	      	1371,8	270E-1
Ht	 81085	10:51:16	419,1842	    2	45,2	    3	   10,8	   21,2	      	1462,0	367E-1
Ht	 81086	10:51:16	419,2684	   10	48,6	    5	   15,2	  139,4	      	1546,2	828E-1
Ev	 81102	10:51:16	440,6814	    6	48,6	    3	    5,2	   30,6	      	   0,0	454E-1
Ev	 81108	10:51:16	541,6955	    5	42,2	    4	   74,2	  285,0	      	   0,0	106E00
Ht	 81109	10:51:16	541,7074	    6	42,2	    4	    6,2	   20,8	      	  11,9	328E-1
Ev	 81116	10:51:16	584,7908	    7	43,0	    5	   37,8	  147,2	      	   0,0	818E-1
Ht	 81117	10:51:16	586,3106	    1	43,0	    6	   55,2	  370,2	      	1519,8	109E00
Ht	 81118	10:51:16	586,3581	   10	43,4	    4	   14,0	  166,6	      	1567,3	773E-1
Ev	 81124	10:51:16	652,8844	    3	50,9	   29	    7,0	  448,2	      	   0,0	296E00
Ev	 81134	10:51:16	740,9777	    5	51,6	    3	   14,8	   50,2	      	   0,0	116E00
Ev	 81146	10:51:16	839,5148	   17	49,0	    4	   52,8	   72,8	      	   0,0	765E-1
Ht	 81147	10:51:16	840,9132	   19	49,0	    3	    8,2	   19,8	      	1398,4	329E-1
Ht	 81148	10:51:16	841,0853	   20	48,3	    8	    7,4	   53,6	      	1570,5	887E-1
Ht	 81149	10:51:16	841,2106	   21	49,0	   19	   38,6	  203,0	      	1695,8	175E00
Ev	 81164	10:51:16	964,5260	    7	48,3	    3	    8,0	   20,0	      	   0,0	418E-1
Ht	 81165	10:51:16	964,7621	    6	42,6	    7	   32,0	   44,0	      	 236,1	512E-1
Ht	 81167	10:51:16	964,9821	   15	43,7	    4	    9,6	   32,2	      	 456,1	333E-1
Ev	 81174	10:51:16	997,6673	    7	56,5	   43	   53,8	  694,2	      	   0,0	654E00
Ht	 81180	10:51:16	999,0510	    9	53,2	    7	    9,2	  185,8	      	1383,7	133E00
Ht	 81181	10:51:16	999,1653	    2	47,1	    7	   16,2	  201,8	      	1498,0	959E-1
Ht	 81182	10:51:16	999,2175	   10	55,0	   41	   32,0	  558,4	      	1550,2	740E00
Ht	 81183	10:51:16	999,3506	    1	50,5	   29	   23,2	  449,6	      	1683,3	309E00
Ev	 81192	10:51:17	  2,7880	   16	49,8	    9	   52,0	   93,2	      	   0,0	102E00
Ht	 81194	10:51:17	  3,3753	   22	44,1	    3	   20,8	   25,8	      	 587,3	266E-1
Ht	 81197	10:51:17	  3,8290	   11	47,1	   10	   15,2	   92,0	      	1041,0	744E-1
Ev	 81212	10:51:17	 67,3589	    6	47,5	    4	    7,8	   30,8	      	   0,0	454E-1
Ev	 81232	10:51:17	240,3407	    7	46,4	    4	   10,0	   29,2	      	   0,0	518E-1
Ht	 81234	10:51:17	241,8178	   10	44,9	    4	   83,2	  184,6	      	1477,1	789E-1
Ht	 81235	10:51:17	241,8704	    1	53,2	   17	   15,6	  162,6	      	1529,7	256E00
Ev	 81244	10:51:17	248,1235	    5	43,4	    6	   17,8	   33,2	      	   0,0	372E-1
Ev	 81253	10:51:17	399,4758	    7	55,0	   29	   87,6	  431,0	      	   0,0	478E00
Ht	 81254	10:51:17	399,5480	    8	54,7	    8	    8,4	  155,2	      	  72,2	162E00
Ht	 81257	10:51:17	399,8513	    6	49,0	    3	    9,4	   21,8	      	 375,5	502E-1
Ev	 81302	10:51:17	456,2021	    1	46,4	    3	   10,2	   18,4	      	   0,0	366E-1
LE	 81306	10:51:17	459,1845	   19	50,5	    4	   11,4	   23,8	  0,01	   0,0	623E-1
Ht	 81307	10:51:17	459,3642	   20	49,4	    6	    8,4	   61,2	      	 179,7	825E-1
Ht	 81308	10:51:17	459,4730	   21	47,5	   21	   32,0	  227,2	      	 288,5	183E00
Ev	 81325	10:51:17	495,0481	   20	47,9	    6	    9,2	   39,6	      	   0,0	426E-1
Ht	 81326	10:51:17	496,5870	    7	46,4	    4	    5,4	   23,2	      	1538,9	350E-1
Ev	 81334	10:51:17	524,7644	    7	53,2	    6	   13,4	   68,8	      	   0,0	129E00
Ht	 81336	10:51:17	526,2994	   10	47,5	    4	    8,2	   23,4	      	1535,0	640E-1
LE	 81343	10:51:17	651,2524	    6	44,9	    8	  169,8	  198,4	 94,01	   0,0	107E00
Ht	 81344	10:51:17	651,2727	    5	47,9	   32	  204,2	  687,6	      	  20,3	270E00
Ht	 81345	10:51:17	651,5990	   15	43,7	    3	   20,8	   37,0	      	 346,6	579E-1
Ev	 81347	10:51:17	677,3329	    7	46,8	   18	  125,8	  232,0	      	   0,0	162E00
Ht	 81349	10:51:17	678,8318	    1	43,4	   16	   29,8	  345,6	      	1498,9	153E00
Ht	 81350	10:51:17	678,8610	   10	41,9	    4	  114,6	  218,8	      	1528,1	867E-1
Ev	 81354	10:51:17	741,1255	    6	45,6	    3	    5,0	   16,4	      	   0,0	215E-1
Ev	 81367	10:51:17	826,9220	    5	50,1	    4	    5,8	   25,0	      	   0,0	801E-1
Ev	 81385	10:51:18	  1,1481	   11	47,9	    5	    5,8	   39,2	      	   0,0	567E-1
Ev	 81393	10:51:18	 97,4755	    7	44,1	    3	   19,2	   29,8	      	   0,0	328E-1
Ht	 81394	10:51:18	 99,0249	    1	44,5	    9	   14,8	  162,2	      	1549,4	902E-1
Ev	 81410	10:51:18	150,6794	   15	43,7	    4	    8,4	   23,2	      	   0,0	332E-1
Ev	 81412	10:51:18	173,5971	    5	44,9	    4	    9,4	   21,4	      	   0,0	418E-1
Ht	 81413	10:51:18	173,7513	   15	43,0	    3	   16,2	   19,6	      	 154,2	181E-1
Ev	 81418	10:51:18	231,0494	    8	49,0	    4	    7,0	   29,0	      	   0,0	536E-1
Ev	 81423	10:51:18	236,2643	    5	50,1	   28	   26,2	  240,4	      	   0,0	318E00
Ht	 81425	10:51:18	236,4903	   15	49,8	    3	    6,4	   28,2	      	 226,0	780E-1
LE	 81428	10:51:18	244,1299	    7	55,8	   13	   26,0	  300,8	398,23	   0,0	246E00
Ht	 81430	10:51:18	245,4794	    9	47,1	    3	    8,4	   17,6	      	1349,5	441E-1
Ht	 81432	10:51:18	245,6571	   10	50,1	    8	   35,4	  388,8	      	1527,2	152E00
Ht	 81433	10:51:18	245,7942	    1	47,9	   18	   31,2	  250,8	      	1664,3	156E00
LE	 81447	10:51:18	256,6095	    7	58,0	   46	   86,2	  705,2	 21,19	   0,0	116E01
Ht	 81448	10:51:18	256,6138	    4	48,6	    6	   86,8	  305,2	      	   4,3	111E00
Ht	 81449	10:51:18	256,8276	    5	43,0	    6	  220,2	  220,8	      	 218,1	746E-1
Ht	 81451	10:51:18	256,8921	    3	44,5	   13	  437,8	  455,8	      	 282,6	165E00
Ht	 81452	10:51:18	257,9973	    2	53,9	    8	   13,4	  326,2	      	1387,8	226E00
Ev	 81496	10:51:18	366,9335	   11	46,4	    4	    5,4	   38,6	      	   0,0	411E-1
Ev	 81499	10:51:18	377,7607	    1	43,4	    5	  239,4	  343,0	      	   0,0	830E-1
Ht	 81500	10:51:18	377,8483	   10	42,6	    3	   12,4	   16,0	      	  87,6	491E-1
Ev	 81501	10:51:18	381,2708	    7	49,8	    5	   43,6	  312,8	      	   0,0	950E-1
Ht	 81504	10:51:18	382,8306	   10	46,8	    4	   20,8	  364,0	      	1559,8	852E-1
Ht	 81505	10:51:18	382,9455	    1	44,9	    5	   39,6	   59,0	      	1674,7	624E-1
Ev	 81525	10:51:18	475,9522	    5	52,8	    5	   14,0	   56,6	      	   0,0	154E00
Ev	 81540	10:51:18	589,4279	    6	52,0	    3	    9,6	   24,8	      	   0,0	789E-1
Ht	 81542	10:51:18	589,5685	    1	46,0	    4	   24,2	   35,6	      	 140,6	397E-1
Ev	 81550	10:51:18	627,3582	   10	43,4	    4	   12,2	  162,2	      	   0,0	609E-1
Ht	 81551	10:51:18	627,3994	    1	50,9	   22	   32,2	  198,6	      	  41,2	288E00
Ht	 81552	10:51:18	628,0952	   20	46,8	    4	    7,4	   34,0	      	 737,0	334E-1
Ht	 81553	10:51:18	628,6384	    5	45,2	    3	    5,8	   29,8	      	1280,2	399E-1
Ht	 81554	10:51:18	629,1341	   14	41,5	    3	  162,8	  163,4	      	1775,9	326E-1
LE	 81562	10:51:18	647,7976	    7	52,8	   93	   65,4	 1472,4	 27,08	   0,0	131E01
Ht	 81563	10:51:18	647,8433	    8	46,4	   17	  318,2	  787,0	      	  45,7	232E00
Ht	 81564	10:51:18	647,9041	    4	46,4	   28	  200,2	  764,0	      	 106,5	309E00
Ht	 81566	10:51:18	648,0841	    3	48,3	   55	  468,8	 1956,8	      	 286,5	680E00
Ht	 81567	10:51:18	648,1180	    5	48,6	  162	 2976,8	 4614,4	      	 320,4	192E01
Ev	 81617	10:51:18	777,8283	    6	50,1	    3	    9,2	   21,4	      	   0,0	614E-1
Ev	 81631	10:51:18	943,2536	    7	55,0	   30	   61,2	  354,6	      	   0,0	449E00
Ht	 81632	10:51:18	943,4107	    4	47,9	    3	   10,2	   25,8	      	 157,1	485E-1
Ht	 81633	10:51:18	943,7434	    3	43,4	    8	   41,2	   53,2	      	 489,8	651E-1
Ht	 81635	10:51:18	944,6323	    9	50,5	    5	   12,2	   36,0	      	1378,7	917E-1
Ht	 81636	10:51:18	944,6943	    2	50,5	    6	   21,4	  241,6	      	1440,7	136E00
Ht	 81637	10:51:18	944,7863	   10	53,5	   20	   41,2	  366,4	      	1532,7	313E00
Ht	 81638	10:51:18	944,8839	    1	53,2	   22	   27,8	  561,4	      	1630,3	504E00
Ev	 81647	10:51:18	948,4198	   16	45,2	    5	   11,4	   25,8	      	   0,0	335E-1
LE	 81656	10:51:18	961,8783	    7	56,2	   29	   87,6	  541,8	378,19	   0,0	548E00
Ht	 81657	10:51:18	961,9502	    8	55,0	   10	    8,6	  165,4	      	  71,9	181E00
